,count
1829177258,65
42444097,115
42435931,204
42429705,38
42438271,107
42424235,160
589927993,164
42425425,164
42425484,293
373760396,294
561035369,213
42443658,83
42444854,41
42441276,22
42441382,179
595314119,185
595314114,107
7732551670,10
42441251,7
4207863943,118
42440385,127
42426968,103
589928040,110
589928042,164
9935939400,80
587934318,118
587934311,115
9566822912,114
587934436,284
254342293,284
42442738,147
42442741,123
42428964,174
42428965,163
8344404001,141
42428975,149
42428970,122
60925101,88
60925555,118
42444581,117
42425417,149
42426971,148
6516908811,227
373756705,303
373755525,303
42426799,303
60928839,106
595441949,136
60926905,131
8266778883,127
60928402,172
7907957252,172
2499803009,94
42433017,90
42433035,73
42455238,46
42432220,13
42432218,3
42439730,6
7500756892,252
42427346,225
7476469426,29
1763787328,68
374475605,58
60917021,58
2093008357,27
6882378422,10
42427773,12
588455700,228
588455701,393
11038072104,372
42438529,276
60918586,95
60925316,94
60925716,93
60918686,86
60926787,83
595448603,91
42453709,14
42432226,17
42427735,61
42445672,9
42443928,127
42440376,69
3099327951,104
3099327961,105
42421786,32
42436563,65
8310246627,27
482807376,17
42435923,52
11038072103,112
42437505,83
42437503,105
4487582555,68
12363017361,52
6331080435,68
42440472,78
42439599,58
42427519,161
42433205,49
593886253,101
42453156,59
42440069,47
42438186,102
42442745,69
42450275,31
42440059,98
42439228,73
42434314,66
42440065,43
247120348,76
42427531,61
1701844664,16
42431729,13
427841073,48
61272887,49
247124101,51
42435553,36
42435556,36
42427337,232
42427352,235
12952282878,96
12952282885,77
11193743239,68
42441771,31
427850819,21
42438255,53
42439718,33
42429479,89
12029862494,19
42434992,23
42454368,5
42439598,65
42435981,67
42441950,88
42421791,7
6185447546,53
42445635,40
3269867944,61
42438189,33
42426665,20
3574648567,18
13064844941,22
42453638,20
42446919,44
42449163,39
42449166,23
42439721,8
42443574,77
42440916,118
42439620,38
3786728678,188
42441949,137
1775176474,26
42439924,61
42439922,57
42440053,21
3099327966,194
3099327937,129
3099326121,117
42435993,24
42429708,44
42429709,14
761293064,99
13105137064,51
13105137065,52
42441805,30
4143765783,30
42447418,17
42453714,16
12952282814,29
42439590,53
42440075,19
42425780,6
11942111840,25
42449804,57
42441899,64
42422110,28
6159356505,30
6159356499,51
277482762,51
3786728763,22
42423170,19
3786728679,149
42443486,30
42453216,62
5079840929,54
42453241,89
7132405547,122
371218803,12
42439514,9
42446337,14
42454611,19
588455858,15
42438034,61
42445689,24
42427649,10
3785586748,6
589298105,22
42442697,101
42439065,8
42432722,8
42445046,8
42447346,88
42452994,34
595352906,27
42443488,9
42428107,17
42433212,44
42435943,139
42440052,38
42426805,36
42427939,31
42427936,10
42436301,58
1763608189,31
2481877063,28
9153702893,23
3702296508,18
42443119,43
11939017652,22
761293090,41
3785522931,7
42432094,22
42436974,27
42432002,25
42434833,13
42427750,15
42436288,22
589927996,46
42453591,46
42439910,67
42432097,15
42427855,57
6813350876,45
42455245,38
12152197667,5
589927943,13
371337226,12
2141026522,24
12952282867,25
2075596386,14
302097273,16
6885524030,54
42433811,12
748726602,8
427804205,15
42427849,44
42446424,21
42432091,22
12994121400,12
7552138519,28
42425100,24
42429819,20
5482291262,38
42452276,31
5004570644,18
42439728,10
587934073,15
302095403,1
42454893,1
42434780,1
42434722,1
42431666,2
4515465265,2
42425959,2
4814440062,19
1764400300,19
587861515,24
4215780090,13
9550791857,12
6868145381,10
42426060,42
3570003194,10
2567558915,2
42432875,5
42449127,20
42455335,24
5163687759,4
765357028,1
42440577,20
373778409,12
595245883,12
42423514,4
5145330172,3
42437319,66
42442702,40
42429457,31
42441310,24
5004570627,22
5004570651,12
42437921,33
42451932,13
596800103,7
7320943370,4
42440072,19
1544809891,20
42433231,37
589100791,1
42437326,7
42433346,11
761329683,25
587934263,15
42445700,37
42422449,29
10128931544,12
6885524021,36
42437316,12
42432882,19
593886226,14
3931534871,9
3931534870,8
3931524258,12
4506716195,13
6979088365,31
427841050,19
42423847,13
9150629570,19
5378686574,28
42437942,12
60926791,39
5333189428,70
5333189423,33
5333189421,36
1764647103,17
9563769790,6
371206271,15
42459636,12
277482339,27
277482105,11
3843180751,6
2054405674,5
595314040,15
1506445822,22
1506445797,27
42441263,23
42441283,10
42441299,8
42432228,34
42446218,128
42443492,14
42449139,9
42437835,4
42439164,4
3931524260,25
7925143983,9
6166413696,5
2141026516,8
42423832,8
42426810,15
42436283,6
42433377,8
60918583,8
1331391393,8
427850840,20
42437819,9
42444282,6
42459579,1
731931110,3
9156860497,3
589927880,10
587934139,7
595352907,5
5333189422,19
42443990,5
42427846,20
3630249566,1
42435412,3
42427934,2
371037237,14
2140997997,4
371197453,2
42456979,6
595245889,3
587933855,3
13189290543,1
5145323793,9
3786741452,15
42454120,7
42439216,2
1242159743,5
588455736,2
588785633,2
42445054,1
371206274,7
9338511504,1
42440476,1
60928137,13
5333189424,9
595352897,11
587934079,11
42438090,1
42431260,1
42443621,6
7734633950,1
2298803502,3
2298803501,1
2298803479,1
2298803426,1
3037153849,1
42448406,17
3039386415,6
3607948339,5
2054405689,5
7937558690,5
7734748123,5
278642478,1
2054405680,3
42439362,1
8261122509,1
7734748115,4
3549074022,1
246909446,3
3574612293,5
277482205,11
9153831810,16
277482212,9
1242159811,10
277482068,1
277482067,1
279152444,1
42434343,2
486819535,4
486819531,2
497412701,4
588938271,3
588938282,1
983501181,4
7476968854,4
60915682,1
42427504,1
42444884,1
42429703,1
42444880,1
1989931095,2
9153856274,3
2298803428,2
2298803471,2
2567558468,5
277482087,1
3640160572,1
731931141,1
3834923371,28
4158760599,8
4158753824,1
4487582557,1
42424258,3
42424334,1
42424354,1
4158740807,1
5843576975,1
5871416392,1
6166333235,20
6166333236,2
6166333258,9
8677891126,5
6216836461,1
6331080434,11
7890202648,2
13327706975,2
9094916641,1
9915469769,3
11942111842,2
42453792,1
