,count
1919595921,3427
42440401,2687
42453607,1372
42437346,1666
42455083,1895
42443042,2487
42443040,2430
42443037,3702
42435516,4507
42443032,4339
42443029,5071
42436921,4304
42443024,4514
42443020,4815
370927297,112
42439852,223
42439851,271
42439849,1074
42432889,714
42444829,3392
42434215,3460
42434205,9225
42434201,11592
42434197,2475
42434196,14859
42434140,26580
42443296,24341
42449017,21556
42435743,1633
42435736,1842
3247295579,1077
42452290,701
42434357,4886
42431154,2508
42431151,3554
42452610,1549
42457735,1478
42436064,795
42438963,3592
42430474,3284
42434905,2863
42436610,2832
42446132,2737
42445843,2628
42446147,2566
42434377,2384
42446152,2857
42446155,1342
42435388,1199
42446164,1134
42439486,1060
42435211,979
42443817,803
42446169,745
42445183,742
42446171,739
42438704,729
42444453,1298
596776654,830
42428575,10294
1241742563,5066
7050687060,2741
42442410,2470
42432068,5424
9166033062,5575
4478001045,4234
42428723,2054
42431536,1853
42431797,6677
5837088105,17638
42431789,8007
42431785,8052
42429701,8054
42431777,7691
42431773,9001
1692433938,13071
1692433932,7993
1692433928,9901
1692433924,6532
42442273,3892
4616536352,858
4616536348,673
42446466,4252
42439178,7841
13205862052,7333
13205862058,8625
42421985,2985
42430981,2865
596799866,491
4143851144,3501
42453777,3913
42447249,3982
42447246,3774
42452040,5360
42432152,5156
42456197,6662
1919595917,6620
1919595925,7098
1919595915,12005
42428604,5872
1733614298,2215
42442422,2606
42457426,1333
246648219,12083
42445766,13587
42449341,5354
42443676,5402
42434285,5399
42437693,5072
1701844618,4626
42450341,3421
42440935,3153
1241742743,3264
42421982,2500
42433712,238
42430068,4718
596776041,2171
42445039,6124
13233711092,11333
42428315,13508
42428313,13079
10594155706,12019
42428277,9690
42453999,2939
561035342,754
42421852,883
6166333257,554
42426816,537
42445387,5923
1241742627,5668
42440934,5228
42448203,1466
42446986,5314
42444049,7848
42442415,3223
42429999,2623
42442417,2324
42428601,5956
42421972,10712
42428570,12358
42454495,4877
589099881,5125
589099734,10196
406048768,9445
42445392,10670
4412043541,5159
42426875,3756
589100228,3744
42451018,3660
42439191,6190
5137978709,5686
4161568888,3631
370896902,4971
42437830,5068
42429833,846
42430818,11187
42430813,11252
4320028826,11761
42430803,11478
5837088104,11624
42430796,9176
42430791,9766
42430782,10944
42430770,9115
42430761,9655
42447069,3647
5815234915,2971
588593611,3030
246909454,2516
588593353,2564
587987721,2242
1772136810,1666
3914862593,1643
42437384,4497
42443332,4854
42443066,619
42436627,1015
42434912,957
42430485,1047
5749215967,592
42433490,1351
3631837584,1349
42433422,3125
42424145,7634
42438809,7631
42447295,914
42447303,874
12534082095,2273
12534082093,2704
42446733,1464
42437218,1381
42431210,994
42447317,948
42446778,808
42437188,733
42449067,8292
42428637,4649
42445291,149
42431630,761
42431629,1299
42437300,2984
561042191,3721
42431528,2422
1692433920,6076
42451744,5745
42450641,4631
42424142,4536
589100164,366
42440452,8391
42421877,12611
42446814,370
42436899,607
42422258,875
42443403,4143
42447273,2343
42447275,187
42447278,152
42447281,182
9177424867,6450
9177424868,1914
1061531757,2516
42431030,4449
42421810,4248
2061592973,2312
42443009,5696
42443054,5218
42432066,4805
42441564,654
42434161,482
42428310,1812
42444480,1309
4274141356,983
42437530,672
42431039,2493
42431044,2332
42422016,2121
42431057,2070
42431067,2094
42433715,326
3551738975,15
5550244689,1184
5542680312,1099
13205862062,8780
13205862064,8502
13205862066,8851
42430898,15962
42442857,9903
42434142,10855
42442851,9361
42443127,6336
42432057,1158
42437109,1195
486868873,2599
3212472843,3253
42429762,3998
486867490,2404
486867459,2338
1506599377,605
42442575,1655
42437142,1485
596776052,2717
42447084,2765
42428790,1087
42428782,1641
42428770,1648
595314103,1677
7004393049,1699
42428760,1300
42421745,3187
11803957852,1753
42428746,1778
42428742,1909
42428737,2147
42428728,2342
42428725,2451
42435497,4343
42421737,2039
42428610,5715
42428436,8268
42452048,2945
42432161,2885
42428438,7774
42432156,2476
42434465,993
42445879,1820
42428493,24703
42428491,16301
42428483,14157
42438961,904
42453575,935
42448257,848
42439416,1161
42451754,1191
42438513,1331
593854257,3586
42453555,3595
42443570,3385
42453548,3257
42437379,3349
247085867,3321
247081705,3399
12154605956,3282
10858288590,3253
246650510,3093
6185259892,1779
42428049,1865
42449886,13641
42430886,18796
42437618,10524
1692433907,10656
42437613,9378
596776231,309
596776166,344
596776165,583
596776167,1197
596776177,1362
596776156,1724
596776103,1204
596776115,1227
596776132,2843
596776120,3942
596776074,3261
596776127,3329
596776095,3444
42436917,3644
42436335,2872
42437917,1662
42443406,1652
42434165,929
42444485,898
42452809,961
42448726,953
42456575,1035
42436537,1356
42445731,1299
42454189,1361
1061531448,5238
42428598,6282
9915469771,6899
42428588,11141
42428579,8945
42440951,6062
42450426,7231
42447285,224
42437916,361
42421731,573
12534082089,2752
42435359,3292
42431186,910
42435360,685
42435362,700
1506445821,661
42453175,1926
9170816532,6055
42439559,6369
42436431,9801
42431503,6601
42436427,7317
42436423,7430
42439078,1395
42431544,5162
42445548,8840
42438802,5896
42435509,2668
42447126,2464
42447115,2562
42430857,9947
42436856,2289
42431508,1345
42431505,1958
42431500,564
42447187,423
589928028,387
589928029,281
589928030,215
589928033,174
589928034,125
589928035,171
589928020,184
589927991,386
42446190,300
7616585434,191
42445585,673
7732243573,597
371337175,433
42456831,454
3099327930,325
3099327948,266
3099327935,218
3099326122,219
3099327965,208
3099326126,82
42428716,2947
42428714,4802
42428711,3242
42428709,3126
42437951,10253
42433281,10670
1692433942,9845
1692433941,11131
42456205,5476
42449580,5852
42434175,1879
42434148,2024
42449023,1562
42449021,9011
4235734223,2211
42443298,8814
42430060,2950
42431649,5761
42429970,5887
42456683,5872
42447132,2178
42453613,2117
592509222,1514
1919595922,2581
3783071112,1878
3783071109,1116
42447435,1764
42451604,1601
42445534,14611
42438971,522
42443061,502
42443058,522
42447169,786
42434355,4343
42434354,1468
42428198,1941
42444814,1988
42428022,4994
42431108,3849
42431111,3756
42431113,3534
42431116,3289
42431118,3119
42437920,475
42421751,444
42432764,406
42441910,383
42441913,359
42441926,497
7785782284,425
42437223,399
42436911,3938
42446455,3926
42452026,4247
42441521,227
42436763,2258
42433574,2059
42449570,2632
42445489,2937
42427324,2791
42439207,1244
42435470,1841
42432282,2011
42452056,983
42437589,5843
42452067,4755
42451660,2756
42429643,2186
42437996,2213
42437962,2629
42452076,1909
42432103,352
42432102,976
1773076511,7927
1773076509,4896
1773076778,5577
1773078006,5360
1773082408,5061
1692433918,6307
1692433916,14387
1692433914,6195
1692433911,6182
596776046,2274
42436414,6529
6213204061,6052
42431814,6509
42431805,6450
4841945993,6331
4012724171,9248
486868830,4485
42453601,6668
42437339,7261
42455867,8145
42453166,6518
42444827,7882
42430903,15526
42454994,15099
42446547,14998
42436943,15025
42443313,4265
42421974,4584
8840333851,2835
42453952,3928
42430004,5904
42430009,1910
42424408,152
42440916,138
1919595918,3427
5799117240,4799
1918039880,6682
1919595912,2991
1919595923,3706
42427358,3213
42453610,1024
42437349,1023
42455175,1199
42453158,1075
42444833,1269
42434233,1493
42455181,1605
42449029,1830
42430938,2122
11017187935,3541
12154598280,3548
4899886584,2949
12161224646,2952
246580797,2827
1061531550,1884
42442577,1164
42442578,1063
4557517550,1600
42428444,8689
42436322,728
42430571,818
42430529,623
42436326,889
42436327,1007
42436330,1653
42436333,1994
3772840882,1729
42436187,2600
42436184,2576
42436181,1226
42446622,1365
42428368,1684
42435755,1388
42448506,478
42433165,1582
42431201,1691
3099327974,360
3099326116,1859
42423564,1385
9177540204,734
42445215,253
42453236,196
42448278,684
42436944,1974
7912855687,7489
42422592,7567
42421778,3764
42453059,1366
1692433939,5499
42434904,558
42425127,752
42422042,2301
42428374,2665
42428373,1132
42428371,1210
42428365,1087
10316226053,920
42428441,6538
42428434,5764
42428431,5633
42428428,5754
42428425,5552
42428420,5160
5706569905,5139
42428411,5158
42428408,4535
42428405,4507
42428402,4385
272195271,3968
2821304137,3396
42431005,2131
42431007,2006
42449576,4402
42442269,1529
42442255,1807
1775201764,412
6928075146,445
42454742,2073
42436155,2295
42454758,1748
42439096,1598
42459436,1541
42449089,1362
42424576,351
589927879,363
42435898,380
42435894,279
42435891,263
42435885,270
42435881,261
42435880,308
42434308,326
42431519,3204
42438362,1283
5286408252,1374
42440847,1743
42436083,1752
42436093,362
42436097,332
42436100,318
42436115,1243
42436122,461
42430749,1877
42430747,1837
7443621689,1422
42429630,932
42436935,1431
42445520,8802
9906953435,224
42443077,793
42447192,383
596776314,1062
42446723,1816
42445479,725
6867580414,5554
7732571917,5086
7732654932,5147
6198320765,5171
2541754747,5165
561035346,5157
7732653971,5026
561035349,4798
561035350,4420
561035353,4356
561035354,4214
561035355,4030
561035356,3954
561035357,3167
561035358,3006
42438295,331
42447404,250
42429769,3035
42429766,3055
3892037906,8268
42437949,10996
42433354,5887
42434420,679
42422053,1129
6262915548,2401
42444424,2290
42433229,5760
42422283,7628
278609934,7541
3884569924,5979
3884569931,6007
42444277,4476
42439236,9597
42445543,14173
3584752508,6185
8828140387,1552
42428052,1673
42433421,1932
42443426,1198
42440754,5218
42436957,2265
3624790934,274
42446584,285
42430942,361
42449038,231
42455412,270
42432063,1138
4332491210,2082
2821304138,6384
272195270,7176
8262936580,6025
42428391,5723
370898427,5894
42423549,5893
42423039,4394
42450820,4381
589101921,925
42423295,894
42437786,902
42452117,760
42427742,602
7499263656,598
42445630,618
4375208206,609
11038072433,554
42427335,712
11038072465,659
42433554,485
42433553,322
42433551,410
3579432162,1042
42435380,280
3579432160,407
1506445789,456
3579432159,497
42429782,590
42429773,3288
42429645,1720
42429756,2702
486869282,3992
42437608,6570
42458313,1928
42432305,4067
42435477,2712
42458267,3471
42436604,536
370893397,1803
370893396,1811
42442247,3436
6744466013,561
60928596,3973
60929894,3973
60928599,3971
60928608,3960
60925991,3884
5048446875,3885
60926009,3872
60925950,3314
42429017,2219
42428094,1923
42429029,1544
42429032,1200
42429035,1189
42429044,1154
42429058,962
42429072,955
42429083,915
42429094,748
42429100,659
42429104,570
42427780,486
42427782,35
42431121,728
42421749,2510
4682935360,1643
247123651,1644
42431517,2033
42431524,2077
42431273,1839
42431275,769
42438292,508
42442618,410
42436947,1799
42446562,1708
42455007,1656
42430924,2175
42449027,1293
2324482224,1230
42434226,1510
42444832,1547
3270031031,604
3270031030,610
427841071,652
42436149,2431
42439485,225
42428090,605
42428086,1022
42433066,904
42433068,628
42433069,599
42433072,541
42433075,504
42433077,467
42445675,88
42442755,123
42436285,98
42442764,65
42442766,51
42442770,19
596776078,2461
3430331121,143
42449874,3001
42437354,313
42455396,296
42436152,2433
42449843,914
42439498,795
42435237,717
42443824,334
42443826,86
42439580,1520
4629486879,479
42456211,4695
42449589,4708
42429222,770
42429226,521
42453354,203
42436929,171
42429633,183
42445286,75
42429700,2475
9971300853,1398
427842070,1540
12162436970,5377
12848070671,3649
595436395,3765
587934172,3797
12998931041,3766
2512378850,2470
2504882466,2328
42428962,2271
561035373,2133
561035374,1713
561035375,1375
561035376,1190
561035377,1121
561035378,1031
561035379,919
3785532382,1351
6289180298,552
6289180287,544
42436724,239
42436726,349
42453251,260
42451564,217
42453253,205
42438236,318
42429532,300
42434110,120
42436001,45
42431482,4850
42435403,79
42432082,6145
42437114,5700
42437605,6133
42429752,7712
42429754,4818
486867432,3509
486867405,2517
42430030,2762
42430034,4129
42430038,2809
42430041,3656
42430044,1668
42432165,2934
42455051,3146
42442625,512
42434262,1781
42434259,1268
42432950,373
42432949,409
42432936,700
42432928,1446
42432926,1193
42432917,1143
6431058183,1595
42432905,978
42429735,992
42432900,1079
42432897,1179
42432894,1241
7620445877,484
42446775,485
3099327964,1196
42426374,1214
595703226,1038
42456708,556
42432083,3416
42437113,2514
3630219668,305
42437074,1177
42437078,1563
42437082,1640
42431207,1515
42442276,2366
1504153626,1164
1504153604,1037
371037237,17
42423296,3476
370888100,3460
4158644588,3218
205019740,1964
4145735057,2007
4145735066,1973
4147546533,1627
42431902,2274
370880739,1491
3785586743,395
42423565,456
42431461,422
42451332,1379
561035334,1737
561035335,1513
627905367,1331
1506445762,1175
6223571524,947
6223571522,889
470209122,142
42451665,2184
42431531,2142
42440566,654
42443666,228
42429521,225
889298452,157
42439389,1381
42424117,390
3786876211,130
9802614798,696
371037281,1974
42428529,548
42428524,539
11002109566,1890
42431889,1670
4145735059,1110
205020852,1108
42422270,978
42451465,2811
42423307,3050
370892861,3047
370894980,5219
370897166,5217
370913758,5000
42439813,4281
4158807592,4332
588455743,4518
588455742,1927
12374690312,1860
1773066054,2431
42437564,1773
541467364,1761
5161246307,3457
11496014207,3489
11496014189,3525
42437580,4203
42432085,2581
42428947,361
42428944,315
42428941,376
42428939,356
42428936,485
42428934,370
42428931,543
42428928,390
42428926,586
42428922,483
42428919,577
42428917,527
42428914,553
42428913,678
42428912,634
42428892,763
42428876,465
42428873,449
7732654931,560
42438928,958
561035359,2642
561035360,2379
561035361,2455
42444267,156
12998931038,1091
4207731295,1155
42452130,1143
12998931053,46
42429565,2969
596776656,144
42446552,1736
42454997,1586
42430914,2188
42437343,2390
42453604,2146
42445757,354
42436556,274
247123611,2746
42435997,569
42438836,521
42442604,440
42435940,398
42442609,373
42428964,178
42428965,172
42427115,283
42427122,224
42427126,175
42427128,134
42427133,454
2499827795,369
60927817,378
60927819,386
60927822,388
60927823,387
60927825,933
595441960,560
60927827,560
60927832,559
60927836,555
60927837,554
60929261,554
11655721348,2437
42438485,1435
42434169,906
42444495,1667
42435850,627
42435852,584
42435856,520
42435858,480
42433785,601
42435860,418
42435861,516
42435863,364
42435865,337
42434895,393
596775825,286
596776224,334
247123612,290
42440335,2602
42440340,2362
42440343,2425
42440345,2630
42429354,1893
42429530,503
42438235,448
42448141,243
42438984,257
42448979,178
42434117,195
3099326118,166
3099326119,171
3099327968,150
3099327957,149
3099327962,171
3099326128,215
3099327966,198
3099327950,223
42429552,197
42435207,294
11655721345,2345
42434386,575
42443072,704
42436651,441
42443068,1929
42430007,3770
42424133,840
42427009,838
3631837585,160
42433385,160
6289180295,1913
589929417,1971
3785532381,1602
427842069,175
427840967,289
427840965,289
427841023,263
427841034,211
427842140,206
42450352,1588
4682935365,1576
3533937800,1582
8840333846,2809
42454401,1947
42433800,909
42433797,1002
42442613,1104
42431467,437
11655721355,1747
1061531839,1841
42428227,885
42435763,1295
9140924713,3363
12153915836,3344
2348991703,3325
42437763,299
42435923,57
42439527,2475
42455357,4502
42446902,1844
42442628,476
42439213,431
42434340,338
2141026507,636
2141026540,584
2141026542,535
2141026505,403
486868138,259
4235734225,6702
42452598,1281
42440686,2048
42452084,1830
42433286,1729
42433822,2691
42431822,1315
42448283,205
42439506,139
42435240,82
42429536,567
2141026534,695
3099326124,332
42444355,507
589298326,107
42437118,343
42429812,249
42429811,181
42429809,170
42435538,265
42440408,284
5804835269,624
42447428,640
42451593,586
4015192929,1161
42440347,685
42429353,489
42427249,488
42434418,1247
42432105,1310
42433275,736
42449076,1447
11659009136,304
593816275,3319
42443799,195
42433173,1278
2141026498,1966
561035344,592
42437925,81
42437926,17
42447323,649
42447326,579
42447330,321
42429744,257
42445219,255
42447336,200
42432970,560
42427881,104
42427883,72
42427888,80
42439653,25
3917286380,2410
7910052385,2409
61269400,2313
61272997,2150
61273001,2156
12153915853,3241
11017186436,3372
12153915859,3381
42442635,267
673008453,736
42436779,1187
42433295,794
42433292,795
42451712,1886
42454391,1952
1538237434,789
1538237248,655
42430848,1662
42432540,636
42445804,388
42431877,1180
42431875,1123
42437536,2008
42432679,1653
42448578,1530
42429840,1831
42448583,1206
6262915547,161
42457311,1645
42455013,1981
42433269,543
42422018,368
42429109,362
8904913030,299
42421785,142
42443520,43
1672106385,748
595245920,990
1672106382,737
595245925,755
595245859,719
1773076513,5125
42432184,5660
1773063789,1718
1773063787,1653
12374690314,2343
42433537,716
42435910,200
42433302,124
4121409402,57
42433324,36
42439497,343
42443088,336
42432799,516
42440079,475
42457282,426
42445640,390
42455509,340
42453669,254
42431230,236
42458728,209
42429946,198
42454538,146
42430951,107
42444081,74
42428179,1376
42432078,1148
42437067,987
42437071,759
42432302,2616
42432178,2557
42432250,1332
42432246,1290
42432244,982
42432241,879
42432238,872
1773055865,3117
12952282847,109
12952282854,44
42433080,357
42433097,321
42433107,278
4561384853,376
42427300,783
42427305,542
42445474,742
8262936586,536
588545728,527
42443844,1093
1272562931,1097
42448469,1306
42448483,917
4158673495,1636
42431602,513
4878831008,1147
9121386334,309
42427278,318
42425955,413
278608816,1564
587988061,1566
42452310,1867
42446632,474
42434255,821
42434251,793
42434249,830
42434246,275
2141026518,347
42432659,216
42432665,58
42432669,36
42454795,1129
42453934,2005
42443116,745
42444458,792
42444457,892
596776659,126
596776578,107
596776613,93
596776594,108
42453177,1151
42427956,1308
42429838,1248
42434410,1171
42434412,2388
42436192,1664
42443105,163
42443099,192
42443096,180
42447206,209
42443819,288
42445603,1322
1773060099,1979
561035338,744
1506599378,762
42437312,803
3099327940,213
3099327931,204
3099327944,280
3099327945,285
3099326127,158
3099327970,128
42432174,2298
42437111,1038
42432054,1025
42429647,1077
42435775,964
4708064890,1081
42435766,1031
42435761,1313
42451987,1277
3579432161,945
2141026492,1129
2141026504,1047
2141026497,990
2141026510,914
2141026491,915
2141026538,824
2141026511,757
2141026501,800
2141026493,797
2141026524,724
2141026508,715
2141026513,657
2141026551,594
42432376,413
5145531517,2230
7147636389,2480
42457401,2615
42430973,339
42452936,35
42424641,40
42445259,410
4754091366,231
3785586748,17
2974462027,193
6331080435,77
42445196,377
42453365,2487
42442788,2469
42446398,2453
42423051,2378
42441587,1110
42428072,263
42438867,219
42441668,168
42441670,166
42441654,126
9550791861,516
42444069,515
42449639,247
42438199,236
42449641,216
42449644,219
42445680,194
42440682,679
42440679,753
42453700,567
5796726888,751
7480301987,825
42437988,725
42429636,801
42451650,881
42453691,720
42440850,1318
42442230,1219
42440873,421
4142105812,689
4142105811,382
42450083,315
42438774,271
42441535,420
595314125,334
42441526,266
42444360,424
42427216,250
9338511505,28
42446885,347
13205966915,2016
561035380,771
561035381,720
8344404000,569
561035382,574
7132814246,543
42428980,524
2541754688,499
42433041,258
42454622,101
42435198,122
42439783,108
42434989,122
42442722,117
42429452,125
42447182,1834
42438920,318
42438923,277
42433030,178
42455234,99
42442703,115
2075592658,119
42432223,110
42442710,113
42442717,110
42427307,452
42445481,793
60918736,72
60925795,44
60921162,34
8316781084,29
60921167,29
42423101,146
685164636,422
42455452,381
42428858,556
42438240,415
4143765783,29
42450325,1192
42448593,726
42456492,708
2821304143,854
4143875757,861
42449828,212
42435234,587
42428951,456
561035368,287
561035369,215
561035370,854
42442651,756
42432985,770
42439673,374
5159433792,1408
42447399,855
42457940,466
42442642,244
2504882506,394
4205440429,350
42432974,386
42431643,427
42438949,405
42447176,391
42447174,502
42425747,727
6515269079,790
42434135,790
42423189,780
42434134,753
42436619,762
12554607194,816
2821304146,800
2821304145,828
42427236,562
42432073,1532
42429741,801
42435785,768
42435794,714
42439858,241
12989986304,242
42455465,202
42432572,117
1332860731,132
42429013,245
42429011,233
42429006,245
42429002,136
42428998,145
42428994,195
42428989,203
42428985,298
2499757469,319
2499757467,113
42428978,133
8344404001,112
11038072541,504
42452107,129
42433539,609
42433542,771
42433543,508
42457821,863
42433545,718
42428967,159
42428966,144
42433017,82
42433014,224
42442671,271
42442664,265
42432999,212
42432994,204
42432992,405
42432990,350
42432983,393
42432980,402
42428961,281
595352904,1170
42428958,1158
42428956,1066
42438024,265
42442645,261
42442638,216
42440104,108
7732243546,110
42437196,98
42440112,81
42440122,67
42432171,1476
42427327,3315
42435456,788
42442621,348
42447389,839
42443659,111
278609863,1912
278608718,1912
561035366,338
42443582,71
42438247,375
42442596,472
42442592,646
42442589,655
42432795,454
42427859,483
42427863,144
42440940,917
42431234,63
42430479,370
42440385,128
2141026502,202
42439905,65
42438281,188
42439899,98
42433781,220
42439897,129
42435967,130
42439894,138
42439891,119
42437005,119
42449631,89
42427168,253
42458936,684
42451773,153
42434105,738
42424679,680
42425242,445
42424701,451
42424703,870
764744759,872
42424706,870
254484327,1100
595314028,482
42425348,192
2029349871,147
42434855,263
4487582556,258
42437768,271
42430023,403
42427164,462
42436812,67
42436807,33
42446331,23
42435916,145
370880758,123
42421965,97
4145794861,114
3858909357,72
42421828,147
5137743341,2099
42429842,2084
7480301986,1123
42440785,1037
42445617,1138
42432099,743
486867513,1917
5542680313,397
5550244688,329
42436003,372
42434111,379
42437058,366
42438052,403
42442107,937
1251958257,744
42442123,80
42439855,185
42435802,599
42435803,612
4888388399,463
42435810,461
42436073,349
42436017,318
42446506,104
42438832,336
596776442,123
42438772,195
3099327975,160
3099327972,206
42439860,201
42438913,194
42432181,1121
42429431,714
42431156,844
42434237,224
42444835,291
42444414,2244
42439581,585
42427159,299
42427156,265
42449627,24
2141026521,139
2141026495,126
2141026548,68
2141026509,53
42434306,63
595729841,342
42429212,315
42429211,283
42429184,119
1764647101,97
1763749977,97
42427844,100
42429174,88
42442586,803
42449582,748
9019680390,63
11252642361,58
42424789,189
42439601,301
42445466,1049
42430535,696
9121386338,653
3931519753,197
42438084,186
587933945,192
42441695,117
42459820,1054
42427242,1312
561035362,898
561035363,829
561035364,634
42428953,436
42443092,291
2141026515,505
42433569,847
42421820,722
42441569,680
42433330,549
42453773,127
9166213997,587
42428124,495
42436021,185
685164634,209
592484776,120
42430521,140
42445484,1010
7132405548,649
42434122,496
42446177,477
42437204,278
42437410,260
42435876,375
42435873,391
42435869,459
42436848,438
42431193,299
5004570630,284
42454089,142
595245918,298
42437841,209
42438825,157
42437967,604
42437965,530
587934268,178
42441701,87
42441704,28
42421951,126
42444223,109
42444230,146
42444242,196
42427256,179
42440356,228
42440353,230
595314120,467
42433256,270
42441889,243
42429557,181
42456888,873
42422038,941
42422050,624
42429825,631
42439371,551
1764424345,562
42445644,304
9563435886,293
42451736,296
42435415,301
42455493,305
42446797,209
1764626357,205
42440494,223
42431257,218
42446609,148
42455705,147
42427877,96
42445773,101
42449593,103
42439432,84
42429960,75
42454553,73
42446231,67
42429704,185
42429255,144
42427507,143
1544809889,135
1544809882,133
42427926,134
42429287,91
1544782730,85
5871416389,85
42435567,78
42431724,76
42445578,60
42438935,25
42437834,18
561035365,530
42434935,131
12994121393,120
12994121391,37
12994121397,32
42444028,26
42452700,322
42436202,249
4149936235,374
593886253,98
42438908,136
42445606,435
42445612,453
42427319,1078
42427322,1130
42439583,330
2141026520,398
2141026514,298
42433339,117
42442656,189
42442659,441
42438257,125
42442684,134
42439724,21
12989986307,274
42434338,77
42445637,45
42435395,177
42432108,583
42446772,118
1632878962,49
11543660372,43
589927965,30
7541804760,213
7732243576,198
589928047,195
373850916,247
607911351,25
42445823,276
42432111,192
42438702,152
42442128,127
42438906,61
42446182,371
2799368116,317
42446184,249
42446187,230
2141026494,427
42432071,1218
42432075,1129
3670609093,862
42454240,145
42442384,79
42423752,391
588455738,312
42453160,161
3212472963,693
42437990,722
7480346927,468
1764400302,260
42432785,301
1764400286,335
42432789,290
7480410410,236
42429641,614
42429644,130
42429646,232
12952282858,87
4300940094,142
42427345,367
42429806,260
5173594703,200
42429504,499
42429507,588
2824895141,866
42435435,313
7132405535,351
42435451,736
6086355078,85
42421865,190
587934044,89
42431200,74
3099326117,118
42448430,69
42427873,79
42449634,198
5763775589,576
9515699765,554
561035367,279
561035371,272
561035372,259
42427086,503
42427112,328
42446203,440
278608420,66
3350498747,210
42433218,177
12299314854,59
42438476,65
12299314857,114
278609760,118
42444108,116
1538237325,126
42437135,134
588455857,125
42444116,128
42444123,95
42444129,99
42443928,116
42440449,174
42437503,104
589928003,98
42445171,67
42447207,199
42445189,234
486867534,587
486867548,448
7612925053,310
7476387556,298
42435534,317
42427340,522
42435541,156
42435544,164
42435550,211
42427744,217
42436296,147
596776201,299
42433115,199
1762221470,120
42427769,85
42427768,23
42438218,61
42430108,202
42448655,60
42433024,217
42433020,137
2141002590,55
42439929,58
42439927,71
42452708,143
42452620,120
42457292,98
1764400297,84
42452485,67
42431177,109
42448930,81
42443522,72
42439613,41
42437324,367
595352889,354
42427146,288
42435002,125
42449801,82
42447419,38
42439489,228
42433011,89
42433027,104
2499803004,33
42428973,157
42444837,165
42438160,45
60929278,31
2572245396,407
42443524,33
4149936245,108
2141026536,330
2141026496,174
42438228,387
42429541,391
42436930,100
42429707,30
42436728,126
5706568658,314
42435990,92
42435988,66
42433550,472
42427337,244
7500756892,264
42427346,237
42427352,243
4163940359,176
4207962275,301
42443081,270
42443078,397
42440810,572
42441077,368
42443181,264
5071822871,260
42429228,246
42455245,41
42434992,25
42447418,22
42437770,283
42435928,263
42427523,34
42427867,114
42446604,101
7620540917,83
42432805,45
42432802,35
42441774,26
42450290,30
42427152,230
42437944,39
42433205,50
42433231,44
42431990,34
274342024,106
274342021,104
42430945,98
6572026580,38
5403873760,258
9550791858,257
42433821,595
42453757,200
42435943,142
5174867983,21
42439225,48
42436178,94
42423579,33
4562863353,123
42453008,195
42433062,209
42452147,114
42456206,349
42434372,65
42434370,36
1202018697,9
42446728,301
3430331122,77
42441951,46
3931524261,49
42429474,63
5048446874,239
42428114,228
60926616,229
42436832,108
42435230,177
42447201,220
596776534,202
596776546,294
42427150,126
42447255,221
42435925,265
42434131,324
42450089,75
42443118,85
42426135,117
3786728788,117
42437773,547
42432000,160
42433278,118
42431203,311
42447196,354
3579426871,86
595314036,79
589928037,165
371337145,69
42447210,65
42424757,63
42447209,90
42447208,70
42434129,312
589928038,89
589928039,125
589928040,132
589928041,188
589928042,172
7738506172,25
3579426874,57
42443588,25
42440125,52
42429747,42
10282960425,107
42454300,51
42436297,94
42452630,212
272196096,68
42453216,68
42453241,88
42436949,53
5004570631,193
5004570632,163
5004570653,112
42441104,46
42427538,56
42428130,263
595729852,212
42428134,116
42428144,59
42431180,123
42427852,120
12029862494,27
5378284711,202
42438471,181
427840984,133
427841011,54
593988920,52
42431242,135
42427870,125
42431252,90
42428080,214
42427016,168
42442734,159
42444060,13
42457209,89
42447179,298
42433138,52
42433151,45
42453586,28
42421946,141
42452495,116
12299314860,156
42433243,145
42440804,249
7132405547,131
42439711,66
42440792,341
1775260897,286
4477147270,252
4477147269,241
42440798,248
42435920,157
496707000,152
42440381,91
42433779,104
42434969,207
42429829,135
42436806,122
42442723,114
42448674,73
247120348,73
370888101,245
42434832,228
42436971,225
42438531,477
588455697,163
42438288,245
42438275,133
42433212,43
42427254,67
42421783,128
6166413694,49
42438018,56
42449654,143
42432095,99
3551756586,9
42429814,81
42423203,210
371239962,202
7641820943,266
371225088,485
3786728557,508
42433431,504
761293063,135
42436293,165
42449653,152
42438153,131
9490559521,128
42422086,47
42436644,272
596776386,248
596776325,161
596775808,219
42428082,99
42440056,118
42449656,76
595480989,86
42428103,43
595254571,143
42437923,69
42454102,17
9906966855,55
42438291,155
3786728678,182
3786728679,143
7076060066,562
596775819,515
596776413,554
596776474,118
1701844605,278
4145424858,105
42440138,78
42441895,117
42444097,124
7620631148,140
42441947,63
1544809885,48
42429705,39
42441899,68
42428975,126
42441949,145
42441950,87
42443658,83
42444854,40
42441903,146
42429231,199
42429236,170
42429242,160
42429244,148
1544809886,141
42433789,246
1764400288,61
1764400304,75
42445634,71
1763748995,25
42441276,29
42441382,181
595314119,176
595314114,101
1829177258,65
42440472,78
42445620,207
42442738,145
42442741,122
7476469426,29
1332860726,66
588455700,232
588455701,388
11038072104,376
42438529,278
588455698,264
60918586,96
60925316,95
60925716,95
60918686,87
60926787,85
595448603,92
42453709,14
42427735,56
42445672,9
42432226,17
42436739,136
42426968,107
42424235,165
589927996,49
42447346,89
5378686574,31
2383895311,297
10128931543,311
9935939400,85
