,count
42427254,70
595480989,86
42428103,43
9019680390,51
11252642361,46
42441771,32
371218803,16
42443486,30
42438018,56
371206274,6
42436806,125
42442723,116
42432226,17
42441907,66
42438291,155
42445620,207
42441899,62
42429829,141
42421783,134
42421786,33
42441382,191
595314119,182
595314114,104
370888101,233
42434832,217
42436971,213
11038072103,110
42437505,81
4487582555,67
42451773,140
60918586,94
60925316,93
60925716,92
60918686,85
60926787,83
595448603,90
61272887,55
247124101,54
247120348,70
42440381,103
42433779,118
42440376,86
3099327976,127
3099327951,114
3099327961,112
42438906,66
3931524261,52
3631837585,149
42433385,150
3786728678,181
3786728679,150
42454102,14
42454368,5
42441950,86
42435981,67
42421791,7
761293063,138
12299314860,154
42433243,142
42434992,24
42429814,89
589928039,118
42422168,25
371225132,40
5676585287,43
5871373017,37
9902723823,39
9902723825,16
5906371179,15
3039386649,15
9153856304,12
277482241,12
5871340510,14
277482094,16
277482205,13
1242159811,12
277482212,10
12363017361,50
42437481,46
42443658,84
42444854,44
1544809885,52
42429705,38
588455700,234
588455698,275
6331080435,68
42448674,72
42431252,90
42427870,125
42431242,135
1763748995,31
5378686574,32
42427735,56
42438839,40
42441276,18
42445672,9
42440056,117
42440059,96
42439228,71
42434314,65
42440065,44
1701844605,290
42431868,158
42453156,58
42439910,84
42439599,56
42429708,43
42429709,13
42435993,25
42441947,58
42439620,38
42448406,21
42445700,33
42447418,20
42427531,62
3551756586,12
761293064,102
13105137064,51
13105137065,50
42428082,98
42440075,20
42453714,16
42441310,36
42435943,139
42444060,14
42443574,77
587934318,109
587934311,107
9566822912,106
42446337,14
42428965,156
42428964,160
42441956,24
42441955,23
42434264,23
42441953,21
42441952,29
6979088367,18
7491182059,14
7491182055,28
7491225319,25
3785586748,10
42438034,64
2383895311,294
10128931543,312
60925101,93
60925555,124
42444581,123
42425417,148
42426971,147
42425484,294
373760396,294
6516908811,226
42428970,123
42431729,13
42453638,20
42439514,8
4814440062,21
1764400300,21
2093008357,29
6166333235,27
3834923371,31
42436974,29
42432002,28
42452556,54
42422110,20
6159356505,25
6159356499,44
277482762,44
3786728763,16
42423170,14
42438153,135
9490559521,132
42422086,46
7732571885,47
7732551670,10
4207863943,118
42426968,113
1775176474,31
1989931095,3
595314040,22
5079840929,54
42426805,34
42433205,46
1829177258,66
1807940789,18
6882378422,11
42427773,12
42440053,19
589927996,50
42447346,96
1701844664,19
3931524260,30
42455335,24
595320307,47
587861515,27
12952282867,21
42443990,5
42430540,39
42437819,9
371216381,33
42442697,103
42437319,69
2075596386,13
42440052,36
42432094,24
595245883,14
42439728,10
42437316,12
7925143983,9
595352906,28
1506445797,26
427841050,18
42436283,6
42449127,19
278642478,2
427804205,16
6813350876,43
42441191,34
42452936,33
42446424,22
42425100,26
589298105,25
42436288,22
2141026522,24
9150629570,20
42452994,35
7552138519,29
42427849,43
42433231,37
42432882,19
427841073,44
42439924,61
42423514,5
10853807645,11
3786741452,17
9153702893,23
6885524030,50
42454611,18
42436301,57
1763608189,29
7738506172,18
11939017652,16
277482339,20
9153831810,16
5871416392,1
1544809891,24
1544782721,24
1544809872,20
1763787328,68
374475605,59
60917021,59
371337226,11
42433377,8
42439590,54
12994121400,12
42432091,22
6166333258,9
8677891126,5
6166333236,3
42432220,11
42427855,56
42446218,120
42455259,26
3702296508,17
42443119,42
5482291262,39
42451932,13
42429819,22
42456979,6
6885524021,32
6979088365,29
3931534871,10
2481877063,29
5163687759,4
596800103,7
7320943370,5
42433346,11
761293090,41
761329683,25
42427846,20
1764647103,17
42437921,31
42432097,16
42429457,32
42454120,10
5145330172,4
371206271,13
5333189421,34
5333189422,18
5333189424,9
42439065,8
42432722,8
42445046,8
587934073,15
587934263,13
42441263,21
42429703,2
42444884,2
42440577,18
42452276,32
1506445822,20
60928137,14
595352897,9
587934079,9
6166413696,5
205025778,15
4158749895,12
60926791,40
5145323793,6
42428107,17
42427750,18
12152197667,7
11942111842,3
42440072,19
748726602,8
42453792,2
593886226,17
373778409,13
42434833,14
42437942,12
5004570627,25
5004570651,20
5004570644,22
42441251,6
6868145381,4
42441299,7
42441283,9
42433811,11
3785522931,5
4215780090,12
9550791857,11
60918583,7
42427939,31
10128931544,13
589927880,11
42442702,43
42427936,10
42432228,37
5333189428,64
5333189423,31
42427649,9
589927943,12
42426810,16
588455736,2
587934139,8
595352907,5
42443621,7
3931534870,9
7890202648,2
13327706975,3
42443588,16
42449139,10
2140997997,5
277481521,7
42449515,7
1934650086,7
740060236,7
731930601,7
3040306430,3
7734633950,1
3931524258,17
42444282,5
6331080434,11
3630249566,2
3785707059,1
13319858602,2
1242159743,5
2298803502,3
2298803501,1
2298803479,1
2298803426,1
3037153849,1
3037017931,1
9915469769,5
9094916641,1
497412701,4
42459636,10
42438090,2
42440476,2
246909446,2
3574612293,4
277482068,3
277482067,3
277482105,3
3039386415,3
3570003194,8
42434343,1
302097273,16
279152444,2
486819535,3
486819531,1
2141026516,9
2298803428,2
2298803471,2
42422449,16
2567558468,5
2567558915,2
42443488,9
7890202647,1
3607948339,2
2054405689,2
7937558690,2
7734748123,1
7734748115,1
9153856274,1
277482087,1
42423832,6
42423847,7
42437835,4
60915682,1
42427504,1
42444880,1
588938282,1
588938271,4
4506716195,15
588785633,2
42427934,2
587933855,2
42432875,5
595245889,4
731931110,2
9156860497,2
983501181,3
7476968854,3
42439164,4
4487582557,1
42435412,3
42437326,4
4158760599,10
42439730,4
589100791,1
42425780,4
9563769790,6
42459579,1
765357028,1
302095403,1
42454893,1
42424334,3
42424347,1
42424354,1
42424258,1
42431666,1
4515465265,1
42425959,1
42432218,1
42431260,1
13189290543,1
42445054,1
9338511504,1
42439216,1
